product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
134529314360d3cb9e5e052b0b7b4b39,construcao_ferramentas_construcao,51,339,1,100,20,4,20
304104a478e3a605db6072a22e4ee228,eletroportateis,54,2667,5,2600,36,13,36
27fde8707fbe094d54bcbabc9dd5f7d3,cama_mesa_banho,55,446,1,10800,16,10,16
8b9c29dd9e59bded956555ded6c68a54,utilidades_domesticas,53,1254,1,1850,41,20,25
569ffd16f8032478cbeb9800f2e94ba0,moveis_decoracao,49,544,1,410,39,3,28
4d38a4daf13a87012b73156f834afec0,cama_mesa_banho,44,331,1,300,36,6,26
88d07a97123a341509effc395bf418c8,fashion_bolsas_e_acessorios,30,275,5,500,30,20,20
62ca5c25d64eb6e83232fdb4203df305,moveis_sala,39,245,2,7475,54,16,53
e30a07181e238b29af319577b9bb22fe,beleza_saude,48,1250,2,1100,20,10,20
9674b7f245c1d659972605a979ac3dcf,moveis_escritorio,43,2233,1,13900,55,27,55
ba74c6b75d2ad7503175809688d5a03c,relogios_presentes,59,1088,2,292,17,8,12
a7ca7fd9bf5015bfeecc4010e8fa4ce7,bebes,57,327,3,7400,57,40,25
1c05e0964302b6cf68ca0d15f326c6ba,moveis_escritorio,46,1159,1,9375,55,54,19
c3f6113d5b61bc95468432072b27e23d,informatica_acessorios,64,676,1,300,36,9,11
9e69b6eb1dc98769983df1ce44f14efe,bebes,42,346,4,500,27,3,21
95fcb44ada4cefca4f03cc0b4b69ee33,beleza_saude,55,1530,1,1600,22,14,22
5efee6a9b8e96bec1fae4b0f26470915,esporte_lazer,43,1832,1,250,18,19,18
089526cae28a7fd487bfb3bab161d701,informatica_acessorios,44,433,1,200,17,8,11
fb14dbd8b5d4195d70df81f35b593889,eletronicos,53,279,2,365,20,10,20
45e95fa9b4822fe9928abd8993cc37ce,informatica_acessorios,37,1866,1,475,18,3,11
003dbcabcf8e3231de657c7d9f9a5eba,esporte_lazer,43,1213,1,1800,30,22,22
3178ee7d2c17d1caef4955dd9bad16f6,artigos_de_natal,60,188,1,150,16,37,11
f092d3abbc2f3281c56b4497e5c150f0,cama_mesa_banho,51,543,1,556,30,9,28
685745fc12a6d4344a767bf01fb2d6d1,papelaria,48,483,1,267,20,7,13
fb88d2e62a0840f63430f91b75730e35,eletroportateis,51,2393,5,1250,35,15,16
64874a0d6c1ec460c2f59886c51b9711,perfumaria,46,647,2,532,21,12,17
9fd9505539e1c67c13e4ee824fc1e1cc,beleza_saude,51,626,1,2250,26,26,26
0a07b2c989441aaec80191da39c79c99,relogios_presentes,51,691,2,250,18,12,12
39d4f8671e6c7b08d7d0036f4f46390f,pet_shop,55,727,1,6600,45,35,25
f55cd6a68f96c3041176998ce1850ff3,,,,,200,20,5,20
054515fd15bc1a2029f10de97ffa9120,esporte_lazer,50,799,1,150,18,18,18
9d99a79d596f4a054c7ace6068b446a7,eletrodomesticos_2,60,799,5,7150,70,10,60
c3f395b8242415289ed70b34eaf0a3be,beleza_saude,53,3439,1,2525,18,18,18
39e38f0813b0c9604db569e538db3b44,brinquedos,26,396,4,1000,16,25,18
ccb3df28522945422e24b108603a1d04,automotivo,46,708,1,567,19,14,15
b50cc06153acb2f39386140f1d675ad2,eletronicos,56,2128,5,725,27,10,16
706982d4d1d9841dfd470b6fe10f8614,bebes,55,2083,3,20250,50,76,32
c924e005748982a0f58ec549a7b5e353,relogios_presentes,41,224,3,400,19,9,15
205cf43d203186d5eb440a791a5b7404,bebes,50,216,2,300,16,5,16
ddf1b126559b4800f031240ceda06a89,moveis_decoracao,47,863,1,2650,40,7,60
8dacc114d37ff4b78075db0d2464022e,malas_acessorios,39,278,1,700,19,48,35
87c9f9f88ecd5b9de26a0a61e06e1d67,esporte_lazer,35,783,1,214,18,15,15
2ff995aead9c63a1f37a07b3664ead37,moveis_sala,45,353,1,7500,61,11,46
52b3af7304d611855714d9b3d1724ea7,moveis_decoracao,72,401,1,1150,45,15,35
f15d45335c602ddabad8579eb1d8e84f,telefonia,58,539,2,350,17,4,12
0c3cd8d63839bed6f80aca6388766417,relogios_presentes,53,399,1,500,16,2,11
7935ddc510afb7d08989660b382b7f26,papelaria,59,246,3,7700,60,20,29
26ee5f6601a9ad36979b8a1a8b389165,esporte_lazer,49,1984,1,800,30,20,20
65769f6fabbfd7d399bb5851d9af3fba,esporte_lazer,63,3191,10,300,20,10,15
77d479fd8a450f7ff6c0340e76b79657,cama_mesa_banho,51,677,1,950,28,14,14
955d159d5f3a5d16c3808fcb7705224f,bebes,25,148,1,50,16,14,14
ba9943916136c9959e24f71bdae28faa,informatica_acessorios,46,669,3,200,35,2,25
9be8d8c1b3cb9e629230d4c176b14ae9,,,,,2200,20,16,14
71b9332f591fc9453e40c97586968ef4,papelaria,42,547,3,2533,33,38,29
61937887eb6ee0b405a5759756426486,beleza_saude,45,1083,4,825,31,15,25
d22f287512fb5bda6efc5c8e6216c6db,beleza_saude,27,408,1,1450,41,40,13
8d0fb54bb58d39a72269eb8fc708e865,esporte_lazer,56,814,2,200,16,10,16
3454a52c75a86e23aa6c2c2bfc330dc6,pet_shop,46,497,3,200,30,10,17
420db7fc556a05b1cdf665a103f9ce6b,moveis_decoracao,63,691,6,6850,46,31,35
0880a2d2c259afd46c7cca654697cdcd,beleza_saude,58,1662,4,2400,16,16,16
0efc91aa52d1f0669126d3000a94279b,cama_mesa_banho,52,111,1,2100,15,18,25
5f92aaf8550e38b93a0e338fb805b3a4,bebes,56,606,3,650,33,16,22
4ebb87ba41ca446326804d0e7f8dcc93,cool_stuff,46,642,1,1500,42,25,15
3f01901509b345951cfe27f5cea17e40,cool_stuff,54,1018,1,1250,42,25,15
acf64dbad65e99f5bb490d85c59b2636,brinquedos,50,722,2,1168,34,23,27
671d1f1a67e731435bc7a91569004038,esporte_lazer,49,479,1,550,38,28,20
62d8daeee0db3a60c234c2d1bfd10651,cama_mesa_banho,46,113,1,350,40,4,30
4b456247c6fd6370f0c01903b0c6d67d,informatica_acessorios,59,476,2,200,20,15,20
6ab41d7f15e7af9d6c7cd912055acc1a,esporte_lazer,39,410,1,1037,25,24,20
b571def4f66990cf63527c1d81874b2d,esporte_lazer,37,1228,1,517,23,22,21
d52d7fb0d4ea10cd52baa3255c5c0a34,esporte_lazer,58,474,5,1200,20,8,20
d401d9445df5a515a304b386278b4844,perfumaria,52,567,8,1800,26,26,35
2423252b2432f1803e4f29e0974c6cf7,brinquedos,60,919,5,1167,36,20,28
85f32a430567418e5a6a480a12067e9b,moveis_decoracao,54,1916,2,1500,69,11,11
d5ef840497eb48a751179b06d1efd063,beleza_saude,44,1295,1,2600,23,23,23
ffbc83054b3741a8d67fc59d9cf9d42d,utilidades_domesticas,48,231,3,800,16,16,15
bee0c416b1b3ef44a263c18c47f76cda,automotivo,43,165,1,200,21,14,12
beefe69ad05b3ad47376e388d3b5ea22,malas_acessorios,54,444,1,1200,40,10,32
852b19e59727d554cf958607536d86d9,relogios_presentes,36,1517,1,417,18,12,14
196c1cb4773764eca858159261a90f35,perfumaria,33,849,1,400,20,20,30
2136c70bbe723d338fab53da3c03e6dc,relogios_presentes,55,167,3,200,16,2,11
01da7f08d8327e0b4fab7edaa0c417a4,telefonia,49,1019,3,350,16,3,11
0d9cceec564febe77a44f8123dc2279b,telefonia,52,815,2,250,27,5,20
27f6ada7e1fbb3d1d6e77f685bd04bd1,eletronicos,56,2126,3,700,22,14,20
504f07e36481e5e72043def3d874b92a,esporte_lazer,53,847,2,600,33,5,16
ffc9caf33e2d1e9f44e3e06da19085f7,beleza_saude,22,279,1,2134,25,22,16
329851bd191cfd30470ffd5aa5457c23,malas_acessorios,45,218,1,500,47,10,31
6113c803231ccd88d4f0d30cb9b3edec,cool_stuff,45,637,2,400,60,16,11
127c0cde3ea832c4c4901159cf902d0e,informatica_acessorios,59,3723,1,750,16,9,12
be4d4aacf88585bba5689cbc3393e0cc,esporte_lazer,59,613,1,2300,16,4,11
d59349a33fcba18707a61aa852c02c5b,cama_mesa_banho,50,1005,1,850,30,6,26
547ef2af00ca493818dd33eb5216b22e,informatica_acessorios,43,1183,5,650,24,10,16
2947c2678aab0b7bfc86dd062d9c3318,perfumaria,36,412,1,532,19,17,17
7b951373f6045db69ff7a2e4d8c40071,relogios_presentes,46,232,1,184,18,10,13
2b7aa376a6e728560bddb5558cc48e89,moveis_escritorio,59,1296,1,13388,54,47,28
22dd24a9dd84994cf260ad173576d1d5,cama_mesa_banho,49,184,1,8250,31,71,51
59fe488ea6ac9439bc86663f4a564c23,telefonia,43,299,1,275,18,4,12
84c4e13ecfbf13c8e4039927f887154b,moveis_sala,60,1221,4,1100,54,11,11
94c8e41ff4b54668bf9a765e5a7fc9ac,fashion_bolsas_e_acessorios,38,387,3,200,16,5,11
d926e6d3f3a790d09e925e886eb8031a,utilidades_domesticas,59,122,2,800,16,25,16
55dae7585569be721ef89eba4379e38b,bebes,53,1608,4,1200,42,25,15
99008b78e9206243c95a95cf02a71905,beleza_saude,32,1948,1,1467,33,21,21
ce710fd2f106cf7570a07aa47ee7395b,fashion_bolsas_e_acessorios,49,72,4,100,17,7,12
952670bc019a73f0933157ec82ff6e4f,cama_mesa_banho,46,162,5,3300,60,18,50
607e65dd8675090ad3f4b936fe6866f6,pet_shop,50,864,3,14400,30,50,32
be5f0f785e9495b018017045cc207457,market_place,50,389,6,455,18,12,13
fce345e86ad30c0a8de7f92f71ecb4cc,beleza_saude,58,266,1,100,25,15,20
4b96786612ebe7463132fce2c4dca136,utilidades_domesticas,42,540,3,10750,31,61,31
21c00997a28e1efcdd07c8a67f26d4ce,cool_stuff,51,729,1,8150,45,24,39
5b3b5f9ae84ca9ead3138b199420cc94,brinquedos,48,1146,7,5400,20,60,50
70aa499facb0946dc40ff974166fd522,automotivo,58,1683,8,2700,46,16,25
9c60b810e32e14c3a278742567720634,moveis_escritorio,47,559,1,17400,63,58,26
e47d150b1ca529641e12015c3109bb24,papelaria,55,189,1,5850,39,19,40
a321aef4233c6e0d55788de8b9a3aeac,telefonia,60,818,6,300,17,4,12
ef8856db4e302ad33dc4d91e40f7593c,esporte_lazer,29,531,2,1350,41,10,35
b246df143b8670b035cae900adf9654d,moveis_decoracao,34,580,1,7150,35,35,35
c695342500b74ff952db47b541726de1,beleza_saude,25,429,1,200,26,18,11
51546b31b0669a44f338a791d4f96ddd,informatica_acessorios,43,936,2,200,14,5,14
ada916969296efb7a3f68cced80f60b8,utilidades_domesticas,54,175,1,950,23,26,20
b140cc13107904067b325ad095709d6b,automotivo,57,601,5,11175,27,16,17
25e531393ced00e48e0c790fb864f1bf,perfumaria,59,680,1,382,20,12,13
65fd9b358b7ee029fba34839e9c35fdf,informatica_acessorios,50,556,1,350,28,10,37
76047a9f85e0601a31579a9a9e88a0e8,relogios_presentes,56,272,1,333,17,13,15
fc44aa56f6950438772a08ec23552fd9,eletrodomesticos,49,150,2,750,22,35,25
71382293e7e1570ecfca5410c546267e,perfumaria,31,140,1,200,22,7,16
6d5dc5358e4ea12ef2c8058d7773c0a1,utilidades_domesticas,58,245,1,2050,38,7,26
ed2067a9c1f79553088a3c67b99a9f97,alimentos,52,919,1,750,16,12,15
9e4a852f41aff52bafff133d9deb5eee,papelaria,55,382,5,5700,38,30,28
b2855c4e42b8a50f359904c6763eeddc,moveis_escritorio,35,2245,1,7625,52,41,69
f2399cabe080029634d12cec4f60dbf0,moveis_escritorio,50,1117,6,2100,16,26,26
d6897f1dfdc99bbbdfda785158793d45,utilidades_domesticas,60,1064,1,390,24,20,24
ae083e4a334a4210ae0ef7323f1584c5,beleza_saude,53,2789,1,250,19,7,12
bcbeea161819eed81ab43bc9751e012c,climatizacao,52,284,1,250,16,8,16
6c1d133db7e26f35b03876c7f4c0177b,construcao_ferramentas_construcao,56,787,2,1010,38,33,28
1fa728d99803c8849b5c95cfeaf9b60c,pcs,63,451,6,3000,30,6,42
f3a67aed340d9b5f218c2d177cc720e3,relogios_presentes,56,467,3,420,15,9,13
9d0e4c40f96d84fbf6beb84671fb149d,utilidades_domesticas,29,127,1,4050,22,37,37
06bb6e704f99920f51dbbb0559187d98,cool_stuff,56,865,1,700,21,18,23
a9e1892ce37ec3b694e45a58e3377556,moveis_decoracao,57,954,7,1850,90,12,12
94475071013412139f862c0bd7e3bb37,papelaria,46,708,3,317,22,14,22
704f1dd407c5d6314f85a79b1318f3df,brinquedos,17,452,1,808,30,14,30
7efd7d1a1a985eae9fecdb134fd657d3,cama_mesa_banho,55,2373,6,2750,30,20,26
3f40e0e434d939f380a29f5e863cfb9f,pet_shop,58,2448,2,1650,45,8,40
120fa011365fc39efe382cba4e50999e,cama_mesa_banho,60,234,1,2050,34,8,32
5ef700515181623872771a16d1371cd4,casa_construcao,35,504,1,12250,20,30,20
8458f51c49c1af4c4b388dab8810215f,esporte_lazer,54,1214,3,1050,43,19,13
0d2c4fbee7db55f38a730f4dd40a9f81,utilidades_domesticas,55,1745,2,250,17,10,14
1dceebcc5f23c02ea23e16d5bedca000,cds_dvds_musicais,47,117,2,550,35,15,25
08a58dc963320d6073623382b9ceb920,informatica_acessorios,56,2590,5,400,17,7,13
bcb73e60afae97b054a92e2a80759091,eletronicos,46,240,1,150,25,7,16
0b814a3c8fa6dbb849df7c28c1bd6831,moveis_quarto,53,530,1,10700,93,63,11
b29c9ac1d3d4e8866f6c4ad814ae9591,beleza_saude,18,1177,1,500,31,11,23
6471da78a18edb60d175c10871161356,cama_mesa_banho,56,310,1,13400,45,15,35
b627df9914b9bf141437c51b8a749d35,cama_mesa_banho,52,516,1,950,16,10,16
1cbae91a0159b540e3d3a43193d3e970,relogios_presentes,56,555,1,150,20,5,15
156fef830e2c8871e3f1bf4dadf8e312,esporte_lazer,54,436,1,1000,40,20,20
12ae2f8641058da5952d2eedfde9d018,utilidades_domesticas,53,286,2,9100,30,30,30
33dc3dc62db9a9f1b48cc4c3809fadb2,brinquedos,57,234,1,293,17,15,14
946b65d028c40dd63ca9d45fa3e4b65e,informatica_acessorios,39,314,2,3695,41,27,33
66aa3b4b7c65efa2b0fb0aa8ebea9629,esporte_lazer,34,455,1,300,16,16,11
167a34ebcfa0fb05f642dcc65619d85a,moveis_cozinha_area_de_servico_jantar_e_jardim,55,652,2,1400,31,31,31
2b7f2a7cf1025b94bc5dc6c28746beaf,,,,,800,29,11,23
0f1734abf5ee5d3b99353b7ccb117426,relogios_presentes,33,194,2,200,18,6,17
112dad9870ca76046f327b9c08f00b29,brinquedos,40,1493,1,700,31,5,25
a076986c6dbcb66fb479167aa5a1b68e,esporte_lazer,47,985,1,900,18,16,15
0ba06da542ffefa9b9dfb94fe19fd165,esporte_lazer,42,457,1,500,57,14,14
f1b067568bb39768f754b0d1ab1abcf6,papelaria,54,241,4,3750,60,2,15
cadb69af336c16aba5c5223599821245,eletronicos,41,386,1,200,25,7,16
2ac71e1960d313613f4f4cd468c602cb,esporte_lazer,37,737,1,442,19,16,17
380b4664ba5bb18cc9db78ee6bac3558,relogios_presentes,44,322,4,250,16,2,11
69f07c49379a0c4bd660dd794a72f02a,cool_stuff,47,1793,10,925,20,41,15
186fe07c8b8005ec6a498587ffbc1352,relogios_presentes,60,193,3,200,16,2,11
9483476ac5b7549f7df5ff12fb6fb5d9,esporte_lazer,52,183,2,300,20,14,20
969a9ead309cdd6881492b674cbe5433,beleza_saude,60,1409,1,1000,27,10,19
84a87daa85c8b432d90bc1baa0cb4388,bebes,37,1266,3,700,21,10,15
feb4ade62e32b8d74c6f69f635057964,moveis_sala,26,926,1,12325,54,64,18
115e606ac8059e4cfa1c6c3310fb365c,informatica_acessorios,57,1525,4,285,17,10,13
7afdd65f79f63819ff5bee328843fa37,portateis_cozinha_e_preparadores_de_alimentos,48,305,1,750,20,20,20
d103a59e482517dd37f6865b1bf5499d,ferramentas_jardim,55,1209,3,1650,25,25,20
7b717060aa783eb7f23a747a3a733dd7,cool_stuff,46,595,2,500,16,12,22
f7f59e6186e10983a061ac7bdb3494d6,utilidades_domesticas,59,459,1,3700,32,22,46
c20a3f598c16d77249da67e81caa8317,utilidades_domesticas,57,529,4,575,16,18,12
bb3ba3a4e6d7471b6754e8e3f13f1464,brinquedos,59,1075,4,850,25,40,15
0ac092fcd35bffaeb624017d498172d1,relogios_presentes,49,461,2,500,16,11,11
f4a38926843e01497a3f63a5d5740c72,eletronicos,38,375,1,150,22,13,17
ea70c7ac7beedf6663e1ddbde272384a,pet_shop,55,583,2,550,24,30,16
90d11936871062d5cb6d23175734ea91,consoles_games,45,677,1,283,20,10,16
9ecadb84c81da840dbf3564378b586e9,moveis_decoracao,41,789,1,950,20,35,20
060cb19345d90064d1015407193c233d,automotivo,49,608,1,7150,65,10,65
b395922ca8e9ba82b2a81822968d0cf5,moveis_decoracao,56,297,2,800,100,5,20
4cc8bfa581f41841ce5e24aba773a44a,cama_mesa_banho,50,381,1,875,25,18,40
4340de579ecca5b411504b2d06d2edc3,moveis_decoracao,60,239,2,2300,40,10,37
70b04b1d699a19d1b0aed994d64d13f9,perfumaria,58,698,1,500,23,8,15
210feb9ae3b060d29ec884aac60e5f10,cool_stuff,50,629,1,1050,37,22,26
653e9d44d27743337fc1868e4346d661,moveis_decoracao,63,732,1,1450,32,12,30
90c6d279023ee6c3b1f494883e90b6a8,bebes,52,233,1,6950,41,40,40
fe5915b903037937488e868f2dde0ff3,moveis_sala,58,1534,5,30000,50,60,65
3516632e8f52b679ff83d1665ecc990e,informatica_acessorios,45,267,1,167,16,12,13
1a080577618e7fe4d9ddd8fb2b47a964,relogios_presentes,33,623,1,425,19,13,16
3bad4452b9bf0554748e82f3a4a5673c,construcao_ferramentas_construcao,57,819,1,750,18,30,11
5eb564652db742ff8f28759cd8d2652a,,,,,,,,
2929ca606d5307bc5c4867edd6875add,brinquedos,51,1223,1,250,17,15,12
af14fe70f0c9ddfe9914b0ced0998d40,cama_mesa_banho,59,405,1,1650,36,14,42
11fd9d7ba552e1d28872e008acf1e050,cool_stuff,31,1194,3,10225,19,11,11
3bbacbe586e957acbf26c63b3ed532a3,pet_shop,53,1687,2,8750,50,8,45
216bb0e0cd43ffd832e0973d35e0377e,construcao_ferramentas_iluminacao,56,1082,6,200,16,16,16
cbf5cf4e5d906cda4c6d91d5b7b15e8b,beleza_saude,47,174,2,100,20,15,15
7d4293d63939e17d3b331866cae7735f,utilidades_domesticas,43,352,1,2700,30,20,30
4715eb4e21b1833327567e8c62ce5790,alimentos,33,2787,1,150,16,9,11
ab43fe3b7b61e3d4ebd20a816b641df7,beleza_saude,58,540,1,300,20,10,15
f9088946a1127f1713187e8d1e0921c2,esporte_lazer,58,1622,1,2200,31,6,42
931a7f2e9c4ebeadd0891fcda934652a,automotivo,40,1021,3,29600,56,15,36
f4b915a1ffcc06f7c282fe1958bfccfa,brinquedos,51,585,3,567,22,14,23
6d6a3d7c546173af704995f09e1edc58,moveis_sala,54,525,1,4700,20,4,60
18d87751433e4198e697c51bbbb66003,cool_stuff,60,1265,3,100,17,6,20
bb7181410b4e02f93f3697f765db53c7,bebes,36,1058,1,14950,77,20,53
5be7a7ee7e822ab5e2001f21d96e48a2,eletrodomesticos_2,36,1213,1,14733,32,51,33
6cdd53843498f92890544667809f1595,beleza_saude,51,625,1,900,25,12,38
a1ebb47a48200e6566603de49b83f621,esporte_lazer,52,474,1,2900,22,28,42
ff4c1a248a5110d784de5c67a9106d67,pet_shop,60,590,3,1150,20,35,30
1966875cebbc7c844c1e89f9140bb82e,moveis_decoracao,51,1760,3,550,22,28,22
6fcabf3ae89dbc8a1c2b13d3d311bc35,utilidades_domesticas,57,519,1,600,21,21,16
ffef256879dbadcab7e77950f4f4a195,artigos_de_natal,33,343,1,450,16,15,11
3938defa878985e56e22db94bbdea2ff,esporte_lazer,43,186,2,6250,30,25,25
febdb23f0a5a9f93c101e489d2bfd352,automotivo,55,327,1,150,16,8,11
95d4fd03b0b54ae5c0202828f41bef12,cool_stuff,49,709,1,1758,35,25,25
642a40d4d73b4b2604968937de13634a,cama_mesa_banho,43,93,1,250,40,4,30
b67841db204fe56a1b7d0b4d7c6fca8b,relogios_presentes,51,484,2,250,18,12,17
28a652ff04e43c1bc57937a9f8770f9b,papelaria,55,264,4,7700,28,55,37
407729653f67fdfa6e588c6b0853edd7,telefonia,56,483,1,100,19,4,11
aa968acdefd6d319d1f19bdc5c04670d,utilidades_domesticas,47,1275,1,17200,32,37,32
5f12f6b1738fab26e4a9d7907452c932,automotivo,42,1026,4,29600,56,15,36
c45f017c36f9112a8bb4f170edfb1870,malas_acessorios,45,702,1,1400,33,10,49
1eaf224c19e07b6e50bf0119eea1dd26,cama_mesa_banho,58,189,1,1350,48,9,38
1600dcf1cea8c0c83702e07b577ab231,relogios_presentes,57,181,4,250,16,2,20
c73628b1c3144b2e0c9c88072f21a213,automotivo,60,1892,2,850,20,9,14
29427de7f8a9ee983d9dbc51cec569b4,cool_stuff,54,995,1,4475,44,24,31
7fb04722aba7a2b632bac8f9819796f3,beleza_saude,48,594,1,1850,24,36,23
3b60d513e90300a4e9833e5cda1f1d61,,,,,450,20,12,15
923fd8ff0cec825036dbbfaa8ddda4b0,beleza_saude,45,376,3,800,16,16,16
781273115293d80ac1f459cc466f8483,papelaria,59,300,3,250,20,25,11
aa8d88eb4b9cb38894e33fa624c4287f,relogios_presentes,54,335,4,250,16,2,11
b2e22c958b453a43a650a579dcac2e43,relogios_presentes,45,473,1,438,18,10,14
64fb265487de2238627ce43fe8a67efc,cama_mesa_banho,55,329,1,1825,44,14,34
2741993686da5b94521e019e9181ed1b,esporte_lazer,57,862,5,400,30,10,15
0e4ed218b40ef29464d9a9c778ea123f,brinquedos,36,389,2,1050,16,13,12
c3097e07a0a5de0d4b4c836d90c5a284,eletronicos,43,425,1,200,22,11,16
15f17270133dfedc0e1064782a60e374,cool_stuff,51,305,3,6000,52,44,27
065554bfe0244b9f5f6414f332106a21,flores,46,145,1,800,30,15,20
b84c4c7f1845f068f40e350865b803fa,beleza_saude,55,865,4,1400,42,12,11
461f43be3bdf8844e65b62d9ac2c7a5a,relogios_presentes,35,591,3,444,20,14,16
c72edc98e7d77f0c4c04ec80730c05f5,esporte_lazer,18,370,1,700,26,14,24
e1e932dfb67414e80b87ad97688cf2a3,brinquedos,45,404,5,3850,52,7,55
e19ddcc85537b41f22116c8d5425ef46,moveis_decoracao,48,519,3,700,26,8,22
ad5d8ddac19451ea0f20b6c38afc3bc1,esporte_lazer,56,1860,1,200,17,12,15
6a9f754fa948a2f0304ee2b75f801da6,brinquedos,38,436,1,550,28,6,15
b2c888bdc2e3b970ec418f4c9f9877a3,,,,,250,17,14,16
7a218e13b9e58954adb01957402cf4d1,beleza_saude,17,577,1,130,16,11,13
ee75970e2871fe4204cf7bcdda61d08a,informatica_acessorios,58,577,2,1400,22,9,16
0320a1be5c5224f64bfbffa583cf03d6,eletronicos,48,1337,2,167,16,3,11
bd041552679986d30dd12e9cc32e3fa1,livros_interesse_geral,57,1043,1,1200,30,4,20
a0f3c43b288de04ccb40d26cf26c639d,moveis_decoracao,50,1722,1,1200,53,8,11
9fc0c73ce4d0eaaead44e81eeefebeb0,esporte_lazer,57,1949,1,350,21,26,21
24fffbd0188d2b7ceb351214c514b28c,perfumaria,29,616,1,426,18,14,14
cd8ae7bcd06f2f7a49f20424afa80f60,esporte_lazer,28,519,1,350,22,15,22
63de2743d05ab59d85caa49e49459ac1,beleza_saude,51,951,1,178,18,11,17
e4985e03cd939f1a9f81c65e949f1688,beleza_saude,31,386,1,50,20,10,15
af91083bde899b201798b52ae89babea,beleza_saude,44,937,1,350,19,12,13
e7342d120adbd81168c43c95f8bd642a,beleza_saude,38,2077,1,1128,20,15,17
1becf32f9c527bad8d88e8e6aa99f021,papelaria,48,937,8,950,16,10,50
8f220439e328e0c1b68510c238d07e86,automotivo,51,670,3,6500,20,20,20
3abb0e27cb9374f334c59074d868bcbe,esporte_lazer,48,1936,2,200,17,11,15
12fe5f63ed2e43c806260b2476886351,ferramentas_jardim,57,2130,3,12700,46,40,46
35914e5a38be926bea034b6ed34b8501,fashion_bolsas_e_acessorios,29,547,4,200,16,12,16
985917955434700f83de118d8978d560,fashion_bolsas_e_acessorios,44,574,2,100,16,16,16
13f7fc9df5f3c16d2757b7421bc40ba7,informatica_acessorios,46,383,1,840,25,18,17
a85fa7ea0b6ca7f780ad3034bf943070,malas_acessorios,51,445,1,1350,32,10,45
16cb37c8d7713ae295b4c1a92a3f338c,perfumaria,50,855,1,213,16,12,11
e5196a46c6c0e0874d6e41ed149dcf20,cama_mesa_banho,46,128,1,250,40,4,30
5b8423dc7f23089c9c59c5d140eb5a1c,brinquedos,59,1629,3,5250,51,15,52
11bbef4e2a44601d9dd471aa1fb433e6,beleza_saude,52,1222,2,838,28,14,21
542b3d80712d51eefe3a3cd1c5f4e8fe,cool_stuff,49,223,1,400,30,30,40
03e4e6709b7d6415746769c0bc3e9131,brinquedos,42,762,2,3890,36,28,36
1f24b46fe73e9c77bfdf756f69f3ea8b,fashion_bolsas_e_acessorios,46,691,1,100,17,7,12
9206d854259f0baf2b1c76d63c04e673,casa_construcao,55,1647,1,1850,28,35,15
9e2ee57a77fedecd33b6914e9cf61199,beleza_saude,39,1083,1,100,16,16,16
6c3effec7c8ddba466d4f03f982c7aa3,consoles_games,56,237,3,100,16,12,12
d66c729cd3b64c98515a18898c6b65c3,eletrodomesticos,56,80,1,100,20,13,15
98d61056e0568ba048e5d78038790e77,automotivo,49,546,1,6400,63,11,63
fe5554d1ac1a1d70c97854dca21facb0,pet_shop,63,677,6,850,40,20,30
990776b3e410ccb3cc725fddb0d20db9,fashion_calcados,55,404,4,550,20,15,35
22c6a8a913119595b77ec3d747e9079a,beleza_saude,60,919,1,150,22,3,15
dc404a1496a08f9f5540c8b5d4b92925,brinquedos,46,753,2,1582,31,31,35
575a31c3324630960ae12bf5bb9618e4,moveis_decoracao,38,447,3,400,40,40,15
a9abe602de6316ec55cb409407d23be6,consoles_games,36,199,3,225,16,9,12
e9def91e99c8ecb7c5cef5e31506a056,brinquedos,34,867,2,500,19,11,20
4fc38c7dd401191c16f9ced89baf4877,cama_mesa_banho,45,597,1,3117,44,14,34
af8acb9fc1592c0d00bf5b8a3d43e8e9,utilidades_domesticas,57,582,1,4550,30,28,28
d678178aa4291cd25a755a90188375c8,moveis_decoracao,43,789,1,950,20,35,20
59ebd2c07d59483d0855b5b3d5e18728,telefonia,58,818,6,300,17,4,12
24d8da2d499efba175b1092826b7e390,esporte_lazer,35,248,2,150,20,6,14
8afd2ec5bf821e4d1a061e7ca31cac24,relogios_presentes,60,522,4,300,16,2,11
aae719054702e4738807983cf772e8ac,cama_mesa_banho,56,164,2,1500,47,21,41
2c484c3b1f80b8c735fcccb9b1f0f0e6,,,,,900,20,20,20
f849624adffb78b4cd40066ecf73aaeb,,,,,9400,45,39,33
b0364648b1c062169015d9234d97d306,esporte_lazer,46,233,1,383,20,9,14
38db388d2fc1b20662fcfd3f38b0be28,construcao_ferramentas_construcao,60,2060,3,1700,16,32,34
6d3ed96ab50e4f44b2d3ce250d05e46b,automotivo,58,864,1,500,20,15,15
a8d30122a99d04c7437d4e7b022a7231,pet_shop,38,2416,1,138,21,10,16
39a7355be858c501ee022aaf6461bccd,ferramentas_jardim,39,1091,3,8800,33,28,20
9048cbd294fe0c1a3ec8c8248bc2cadd,instrumentos_musicais,63,927,9,7500,55,18,45
a883c6cc6b971869a2c962f76fb73ab1,cama_mesa_banho,55,2293,4,1100,33,15,42
8e3ef5c51c19686700a34ece0cc33c87,perfumaria,36,76,1,200,20,15,16
8922a988522761e78f0444350218e73b,moveis_decoracao,47,2002,4,150,16,2,11
