order_id,payment_sequential,payment_type,payment_installments,payment_value
3951193545025398d0fa18b7e2f836be,1,credit_card,1,2.97
2550d9e4df78c17fc2f0eb644551a867,1,boleto,1,65.0
51673e0d82449e7f4ccd8fcd64fe0c15,1,boleto,1,178.49
36d43d9ea16e2435752ad9dd52850b73,1,credit_card,1,56.78
67f38c0b9d8a42541af92de7b6a19ea5,1,credit_card,1,30.42
1a760f4fb7016db883f1d801994c557d,1,credit_card,4,158.88
a19d79983ace7b3b6785db9f7284eb7c,1,credit_card,3,49.59
d0cae991bbc57c3c2205b0076b2d1489,1,boleto,1,16.89
0a52d1f5b66c689f3955b3711ba7cc17,1,credit_card,1,136.27
6c8accd4cab9d1cccad9d791492d53b2,1,boleto,1,94.54
117a6f28c5cf04526b4869a9291c9d61,1,credit_card,1,66.47
fd5b9b48b02b126417d2c44352c783bb,1,credit_card,10,230.64
9edbcf5056f3301b0fcaf1dfe914873c,1,credit_card,10,205.54
564bf3fea35e87a7bae2d73a14f679cf,1,credit_card,5,112.71
dfe408de79271298c68699286c267169,1,boleto,1,84.0
19542608de028da289c7e0fb0a7422ea,1,credit_card,3,148.15
c00b4f2c634bb01fb074795268bd1a6c,1,credit_card,4,215.13
38e47cf95d95719dfbececfd1cfde0cc,1,credit_card,3,324.55
25046cd9dd88041134abd808c4719a36,1,credit_card,10,229.69
324bba1a05579faca9bea05049eda757,1,credit_card,4,179.04
d39e59e93bf34f4b2f6cef3902672a6f,1,credit_card,5,115.48
3cbfc1637c7e8b1fefc098ea8220a57e,1,credit_card,2,138.04
da896a5afe7d1b0ae249c2c0bccb89d3,1,voucher,1,99.95
585f3aa654c4d58eb968fc4fe6e3e92e,1,credit_card,10,101.31
c509cd4cbd55c89e768d63aad28884c7,1,credit_card,1,32.37
9cd4acec394235fdf417882afb629ae6,1,credit_card,3,192.83
3474c37ad7067402582a2852a08015f7,1,credit_card,8,669.3
9885b9682bcb820c6a33464aa0bc683f,1,credit_card,6,85.11
b1ca84d7c69ec44b1b45786605a47832,1,credit_card,3,78.96
bb43335fe8fbcd3f110fab5491183d02,1,credit_card,1,80.95
503b1d55537c749ca776d67d0d765cf9,1,credit_card,2,141.78
74322a01b770c2ea38b56ed4c96071df,1,credit_card,2,182.16
90696d1e7b8e43d93e6585765c6087db,1,boleto,1,19.78
3dc295e279315e7e81cfed73795c77a6,1,credit_card,10,442.32
da5a0865ec4bbc8e19541e9e51b1c523,1,credit_card,9,464.87
82c5c105e4a317697369d82a36996aa5,1,credit_card,1,48.67
1edf98fefd6006f56d46ffb5ce962831,1,credit_card,3,168.2
14a92ecd0503cd0c9f6cfb0aea76dfa7,1,credit_card,2,27.77
7559c51df991c6861e6a8be5fb1e3751,1,boleto,1,69.49
e8c74b2f4746d1c6048aa585a61c87ec,1,boleto,1,75.72
6ac28bc08c8053bb1c00241b19daea2b,1,credit_card,5,169.73
ab9a2911bde46933de19f0eef001d3d9,1,credit_card,2,235.46
78cb812cde46e3e06e94affd5ea47012,1,credit_card,10,241.72
a4d873bfcdebc189c6bfeaef27325df0,1,credit_card,1,111.73
dd427935400952ce464e8c2f04b10f56,1,credit_card,4,43.09
9770161a61210c2eaee29c5a572785c3,1,credit_card,4,62.78
497f1ff2bc62b9932e473fdd62ddde3d,1,boleto,1,128.42
b4dd0ccee7deaeb2dc42f799b683c9e4,1,boleto,1,50.95
fac9ad2862283f6ebbb3c67abc842db6,1,credit_card,1,34.36
bea86cb4ad19aaeb7bb4bd8f06066c03,1,credit_card,1,75.17
f55d478953a8f260b66fd32c5e8ae26f,1,credit_card,8,86.99
4f59d976d9b16a078552b065251e813c,1,credit_card,3,120.91
377bc86e107fd2c7c4f11edb372ec9d5,1,credit_card,6,244.41
896be850be41b2bb0343240c4f3dce35,1,credit_card,1,91.61
0af82e15ff98cb5fd79d28b3c4a70a4b,1,credit_card,1,63.9
189c034bd0ef4966a8f86ed7b5df5797,2,voucher,1,1.29
f23863d36bbebad07e688d0010148a26,1,credit_card,6,125.52
dd1bd072c709a5e654fd047560eba5aa,1,credit_card,1,5.1
5bbb9f480d85449ab94a389f7cdae20b,1,credit_card,4,336.34
7be3bc8a993254a45f536cd9b418f275,1,boleto,1,86.44
a94ef235b449b3aecceeb9b582658216,1,credit_card,10,1090.68
dc9470b246bc5c83e5e72f1897971fcb,1,credit_card,6,68.8
c1da21318eac811a08b2bf209335c28b,1,credit_card,2,84.84
de99d6864fd63eb9c2efdcf1432b5140,1,boleto,1,309.22
51f0da744909f18ed535301a19e52bd0,1,credit_card,2,195.71
3a77992e9af4cff3d2b7bffa8f0597bd,1,credit_card,1,54.09
7ef1629063a04bbeadf9410dcf689ef2,1,credit_card,1,28.0
b2dc8106ee4d388e5f4adb1db500ab77,2,voucher,1,65.18
9333298e9cc54a35f22242a9fc3a3ad0,1,debit_card,1,118.67
ba6496b71d5ebe3e97f4ba04da5a9bff,1,credit_card,2,105.16
ace65bba8999142113cd63d84a6a71e9,1,credit_card,2,72.14
6076ec81706ee9060d085f2909a6fbe7,1,credit_card,1,54.58
4f5c54be4162fc29637f7fc1237ba307,1,credit_card,1,20.87
5df0b9dca1031d0b4abdf7b6f1f6e118,1,credit_card,4,137.14
7c6a400b3bbaff6cff070e8c6cdd17aa,1,boleto,1,159.6
9ed3a86e08c45494a997dbf45beba170,1,boleto,1,25.78
71ba7b3f5aca19e723b21de8b67fc3a3,2,voucher,1,200.0
8e054d33e00ddfd994d389e1e7204d3f,1,credit_card,8,196.35
80d9047477928cfb4cf319c2d04004e6,1,credit_card,2,120.48
cc2e6cf82767599713d657cd5cf8b300,1,credit_card,10,132.94
af5248d345341f797de31954e0d3d2f4,1,debit_card,1,138.54
bc53c8f21c0b72e517882835cd767c69,1,voucher,1,96.8
a58dce7bfbda8c2a9ea6744082fda9cc,1,credit_card,1,262.16
ef9ae36a629cd8f2a4d00cdc3691419c,1,boleto,1,71.14
2cc53a4aa9a5a0f2c0ff6559260fb1d4,1,credit_card,10,1356.8
467a8138ba602b8e9740eff5e08d1f23,1,credit_card,1,49.24
9eb33d99dc51609493052a2822975ebc,1,boleto,1,73.15
f2aa68d062b1d37e398f705a9cfbdb51,1,credit_card,9,182.69
8eb07b069f58b196d03364b412ae5314,1,boleto,1,37.83
b1a7ade4dba1f211a4eac64d3c619655,1,credit_card,1,75.79
cb067eba36d6236992ae70d7498ca3d8,1,credit_card,8,174.74
cfa78b997e329a5295b4ee6972c02979,1,credit_card,1,71.04
7195a1b1bacdece56ff3192215d05b12,1,credit_card,1,166.52
d409a253fa6f530d0aa7786bd667f9a7,1,credit_card,3,223.88
19953aecc4be89d937f5f0ef2b46ff53,1,credit_card,3,139.31
cb2ca9584ce09074196d8fa3f3ae804b,1,debit_card,1,65.87
8f72b04d200c6c098df28f20abe1d4ce,1,boleto,1,79.88
20205e58b36d43ecc44120a373616f06,1,credit_card,4,374.37
79f5e74dabe875d72cac7b0e80b66cd9,1,credit_card,1,32.44
7bd508c317f2ae222131716385444119,1,credit_card,3,227.36
e6cb268ffb0ba3f571bbc8b60a2e90fe,1,credit_card,10,106.09
db2b52fdedf34f34c6569ed5cd692c81,1,credit_card,1,62.39
6b44342ff71a8b9c36b706c13e015cf0,1,credit_card,4,96.32
fcfd2d9dca1b759a8838eac01a9ce2eb,1,credit_card,3,90.18
1c8c848f0ae6345dce75efde3c535160,1,credit_card,1,66.87
df3c03ee5c240bfffaa5e3dfaeb4699b,1,credit_card,9,96.22
cefeab80d083e2aa4a0a526027bec9a6,1,boleto,1,164.55
acbcf9f01dae9955841ae74fa15840fc,1,credit_card,4,98.8
37c4b7482cfdefce314280ba93d718db,1,credit_card,2,104.48
1b0ca0c3b2421d7ffde52594b571c020,1,credit_card,1,116.94
312d2ff4bca431eb80694c43eac7e5fd,1,voucher,1,41.42
26eb89695b8e32d466d5fa42266eaf87,1,credit_card,2,132.98
e43d4fe81a0a7828e55dc60e33ce7921,1,credit_card,6,309.05
e4a657b5747128e2b9e52f25e8255155,1,boleto,1,177.69
45a3ad6381d921b1ec16fb788b2a9a19,1,credit_card,7,144.87
b68a6db5c5def0ec7ba68639bf384c82,1,credit_card,1,29.75
11b33f091608b48c86184dcfd339dc9e,1,credit_card,1,102.24
d75fa0f9d85ca4f5a1b29487cab3e143,1,credit_card,10,322.95
55cb95c5d7432b481870e028524b53e2,1,credit_card,2,71.72
90ad1e3d82f91914b8daf79afc7d79a9,1,boleto,1,76.17
ef29d8249c4f5670c259bda87461e3e4,1,credit_card,5,227.71
c3d40727f60424d81739c4647fab72aa,1,credit_card,5,110.0
1309fc445b40a153a53e94b46d2accb1,1,credit_card,4,268.13
f2fa3795760c35b8c05fa8e2f09d5143,1,boleto,1,518.39
fdede0753b9a5863a834fee26b9fd73c,1,boleto,1,246.29
71605d625856f93b1ef29569d3cb9c87,1,credit_card,1,133.69
0a92bad75c24fdf33ed2a18801262e89,1,credit_card,3,56.54
542a2c666cc61a67907e200c8cce4a78,1,credit_card,6,126.92
c13d13f1434937c5e9539c2393e2ec87,1,credit_card,1,113.34
fe5fbb5c1e50e83aa30c02b68ff9faef,1,credit_card,1,52.05
56662456107b37b658f65eb5b1aeb992,1,boleto,1,377.55
c12ff7ce7ec142c74f2265156fc0d2d4,1,credit_card,3,163.08
2591cfc04214495607525020ec87652a,1,credit_card,1,60.0
b51f2621265ffd44eb7cdc9358836225,1,credit_card,4,600.43
69c1121bb28647d665ed2ead39aecfdd,1,credit_card,8,207.92
9b28ecb03bbb9a5081729d9f822f46a1,1,credit_card,1,36.24
638cad2c050551138562aaae90afbb6c,1,credit_card,3,166.16
6c4e1e1b0508d7c73164b8890daa28c6,2,voucher,1,126.76
e9f522c53167fa577d6c160031595440,1,credit_card,3,136.5
4d3490763a1e9814400feeded1534a33,1,credit_card,6,125.32
92a9ef7f0a0d392c9ad0d5f44e86b4ba,2,voucher,1,0.14
56259896085ecf2a38806e4f171032c0,1,boleto,1,61.2
f09f3f77745d7ca1975a8c080123a68a,1,credit_card,6,140.68
8292d13770a90cffad6ce596d5415761,1,credit_card,1,87.71
c67741bd4d11de0a38dd4b3947612f70,1,credit_card,10,1321.0
0f305df13dc483e6f48055f1985d1cac,1,credit_card,3,94.3
e6ffd2e2b7cec7d2ad5a419e0fcdd424,1,credit_card,2,83.75
e088317b8ae2544100b69e8e3dd0d3c5,1,voucher,1,156.19
18a0085788733945772c772b19bceed7,1,credit_card,2,106.9
a9db19260d4597e49840ec0146f0d3da,2,voucher,1,20.0
ba714b832c8a26b8b6ce921e0ecbc886,1,credit_card,10,163.21
88cbdeaeb8c50426897ba268a0b163e6,1,credit_card,1,430.09
00ea690fe8c5eba029a3884243a02352,1,credit_card,4,49.1
7263686303ac0eabc2a7fc96d65405cf,1,credit_card,10,188.2
f6cee891046f7eebf9019207ccb705e8,1,boleto,1,297.71
7ff59247bba3cb48642913d4be3bf6ca,1,credit_card,10,187.24
22648d496637318d8713a49b4e628a87,1,credit_card,2,153.12
91d9b7669f0960199e5d2e42a11b6b1d,1,credit_card,8,370.52
78eccf94d43a3769c3eff6e740758c1d,1,credit_card,2,130.11
2060f68421a955938346e798d8809343,1,credit_card,3,73.83
b436b8e97cf3055b5cddcb972266ac06,1,boleto,1,19.77
a260362d840e55aa9895f1012776a329,1,voucher,1,122.04
fb14d0b924669f4fedd4109bbbfbb736,1,credit_card,5,101.14
bf1bd9414a575d2bfa50f8d5c66fd161,1,credit_card,1,65.48
e72b18b71e5d982de591478a060b2821,1,credit_card,2,138.73
c76034c1fb7727deed7b96df139a99a9,1,credit_card,8,202.9
e0764e8271f94cb825f0a47e559c34c1,1,voucher,1,85.63
15054f27c8947786f3ca73a3b74f33ad,1,credit_card,1,55.0
c9c9e0b5e174e13426bc9daf1372bcef,1,credit_card,3,38.27
ec903a8a6748772912afacb2f8fa3535,1,credit_card,4,166.63
590aeab6e2c3f7e294c54fbd9a91c4c7,1,boleto,1,43.25
5a662d59a825199b9144985d95896f7d,1,credit_card,3,139.52
bd1e185a530c014794c02ee3d2d61a68,1,credit_card,1,71.02
2942fb69025c3ceb3a70293e78346709,1,boleto,1,79.77
431a4888e53cb066a60108014f340221,1,credit_card,3,349.87
685ae4bd7f1b98a64ab9b9774889b621,1,credit_card,7,77.25
c4a28e8e313a4ec9ad2af047a0e564f7,1,credit_card,10,227.62
d20ff68be39696c887cfee476a5ff0be,1,credit_card,3,85.14
a4df491ecbddc7beb456f2d14bcd0be5,1,boleto,1,77.57
306853b36db7e021935becc988e4fef8,1,credit_card,10,1942.0
76f482e5d217f257e1234328bdab3d68,1,credit_card,5,245.35
767482d809d4cc358e3ac5ecb4204d07,1,credit_card,1,345.55
caf2048fee4b72387d1a2903becb1e60,1,boleto,1,82.72
cb4e81ca4138be621c104eeb865c4a79,1,boleto,1,57.8
4d8ad885a7edb3c9c24859ce54227737,1,credit_card,1,149.31
227c804e2a44760671a6a5697ea549e4,1,credit_card,1,280.2
8c8bf66336e3c7cdc9f751fbfac37a85,1,credit_card,2,119.42
b1d94cc304c782edf6cef462ee68c90c,1,credit_card,4,208.56
0bb961fd58668c43ce2c6f3a77d2a8fb,1,credit_card,6,143.83
a7e689c27f1d23e34aa301cb76b36d3b,1,credit_card,1,141.6
58c9e4147dcaf0f623706730abab280d,1,credit_card,7,99.7
728f6f76b6e070562457bf771c93e002,1,credit_card,8,123.37
25a78946026443985bc3bc5cb3593716,1,credit_card,1,46.4
ebc8529a43a15aa54156695392ab28cc,1,credit_card,1,69.14
68764c1cae62d3a314f53f05475f5ca7,1,credit_card,1,204.9
21a8ffca665bc7a1087d31751a7b7cbc,2,voucher,1,50.85
3dfe0eb577ab516162663692576b50f7,1,credit_card,8,128.53
48f02e28a0210f65bded7cd00ff8422b,1,boleto,1,103.05
7a627462a30fe10f41a14f7f84bd4171,1,boleto,1,92.5
20e6ee55f4ed8d49e64540668547a14e,1,credit_card,3,182.91
0ed96e54a115b2c41364ee998ae096d4,2,voucher,1,50.0
fbea1a61473aa3cc30e0a617aa72b70c,1,credit_card,1,34.94
d430c6c36d198f044555a51a5cbd4e68,1,credit_card,1,112.6
54f334d6a9d60b69dae5409327f73645,1,boleto,1,267.16
dceea990c8cf652d8a6abcb265f27301,1,credit_card,2,69.73
f45cb38ce99572f3f71de38bebeee589,2,voucher,1,71.77
7336b444ed0c3b2431e2ec1e3f4ea91b,1,credit_card,4,86.99
d79a0310d140262d3df6832336b58969,1,boleto,1,216.06
3917a4e61779a9c43bb9a923ff6ec663,1,credit_card,1,45.97
6b65889f1f3082cc3bcdffc01cb70a78,2,credit_card,3,63.72
1e99772772632294dae0c56c2b83bb1f,1,credit_card,1,45.29
83c3246595fc5058c7c66a99cf9b74a9,1,credit_card,2,48.3
712ddc2da1bdd2e1b5f6baf0171860c2,1,credit_card,6,156.28
fc6e4c97f5307e9c1bc0797a45e40cbf,1,credit_card,2,52.29
8c389c12aa23b689926d20a01729206d,1,credit_card,2,93.64
30fad506e0a3f97390f19a636e08894e,1,credit_card,1,117.96
80e3778eb13610b0026e877f2247bb73,1,credit_card,15,246.29
4b7c75647aa227e46207431cad3bf247,1,credit_card,8,163.68
e1bf61ad2edc26abb98c7d7f4a8dc47c,1,credit_card,2,407.74
9276d962aa1c30600102c556bd3b57d6,1,credit_card,4,214.04
0fb1f7c7042e9fa84d8d415c5fdec5c9,1,credit_card,1,29.1
b2d8f25001ce7046b4e70b6bbc1525c2,1,credit_card,4,45.09
87a838f48767365e2b786c485ef2e8b0,1,credit_card,1,56.42
998a27693557ae31e5e24fe002890865,1,boleto,1,192.0
e1537d977f8eea8a916d62da2c6f1423,1,boleto,1,176.16
bfed0a7badf0fead6a8afff1f945ee51,1,credit_card,4,99.43
8c729ac31acf9a7169cfd3fd01e714cc,1,boleto,1,89.65
d90174017bf4d85298251ec0cf5a0bb7,1,boleto,1,142.13
2d28eb893fa75595ccee7c92df0d7ce2,1,credit_card,1,47.77
dbb6cbbc98dbc65229f1377c7f0408c7,1,boleto,1,41.2
96caf486ad384c707d860dbb4e519794,1,credit_card,6,116.16
5445045bb9472644788ac5e2d93ca2a0,1,boleto,1,163.56
0124f01177fc17cf20e1974621fd759a,1,credit_card,1,202.87
d8e8975022bcc29382f3cbeefe7c5731,1,credit_card,2,85.16
e6a2ef21b1eb7e236c221d7944fad5da,1,credit_card,3,172.6
8528dca53d56bc80b2762f5506b12296,1,credit_card,1,107.59
14849d6088ff7e250be24f360af91c07,1,credit_card,2,36.26
f4c8338a46de11977d4378c185a9dbaf,1,credit_card,3,243.04
2386b5c23a2a5a08397fa987f56b8fde,1,credit_card,1,33.43
9c044ffd93c708557b82ad51947070b6,1,credit_card,3,174.19
470bd7c916de78d36c5ed1f1990f1c5a,1,credit_card,1,214.17
19938b0f4dd0796e7c2d07f8a406add7,1,credit_card,1,64.42
242c9821e1036401ddc1d061ffcb034c,1,credit_card,1,11.57
4a5d255caafbd8a6296a119b0611d858,1,debit_card,1,40.1
6c766a1a2f228cc57a2aab47f7fb58a7,1,boleto,1,77.57
bcd3587deb2f53804e0d3c39de932ec4,1,boleto,1,235.32
d744f890bf27c2aa635c5d82b2ca0c8a,1,credit_card,10,348.92
01c139e11e826da7bf9782cf1ee904bf,1,credit_card,10,352.98
d15f3a37c2d19f75e8910870bd5e3d71,1,credit_card,5,212.16
de0daebf5103477af7117c12c057b772,1,credit_card,1,56.39
08c3d8da1ee7ffc88a41cd145a4675ba,1,credit_card,6,69.9
106c71d4ef1f6852e746ea021a62cdc7,1,boleto,1,79.61
0ed96e54a115b2c41364ee998ae096d4,1,credit_card,1,9.6
a65fde0b04e8ca23f84e79c9935e3b93,1,boleto,1,21.4
e3bdef3908e4c6a22a657b3786f89d4d,1,credit_card,2,252.79
c06778fe7190305b40c98b8cab8c2686,1,credit_card,3,35.51
d4e8d3bb5e3673ed68ac154fe86de946,1,credit_card,4,61.11
fc1d4a8adb62b480c591455600955b2f,1,credit_card,4,90.25
f4292190db56513f0a25ed9fa7fd2f10,3,voucher,1,33.91
ca757dbebcac3d3bbaa4eb7ea0f699c8,1,credit_card,1,89.3
4fd2c689dda2edbc8c11a796959a1d24,1,boleto,1,99.25
8a5631237c1d8626971f2867b25c076e,1,credit_card,10,912.79
d8ae8039b59ce1eb9a0f9579e07d30c7,1,boleto,1,176.49
afced00eb2f0134a2c5173999ca5086d,1,credit_card,10,1628.6
b951bb66b451384026a3308f84f1eab9,1,credit_card,2,98.82
7931c99744c2989d6f5218d38f439804,1,credit_card,4,231.88
40db427de195f02042ceecb84dfaa2f1,1,credit_card,1,140.7
0ae310aba8893f64631cffc380d5db8b,1,boleto,1,69.12
bb1d699eccd1fe0e0b22aea230eab2d0,2,voucher,1,1.66
60e710a56647c46017e6ae93b6389822,1,voucher,1,49.96
7879a19dbf7ffa9e1063dfde96081185,1,credit_card,3,128.93
dd16e5eb87375ae00ddc33be8f099ba8,1,credit_card,1,50.1
d9c97ab2098fe0b71eb51aa660f74fe2,1,credit_card,2,53.53
c89a75d9ee5020cc2bdd4ebc2b35d2c3,1,credit_card,2,145.0
e57a80c38db54b7ff20c18cfe7bc2840,1,credit_card,3,67.22
b10fb9234ad5eba5cbc090ddd8950c6d,1,credit_card,1,83.33
706d45cf14a58b8b81d07564adc5a12e,1,credit_card,1,75.16
f464a113cdd89833ee98d4a56f41d8c5,1,credit_card,2,65.0
830c7606efcb798e1bacdc56247dc134,1,boleto,1,117.79
ab5f88ecd8bbfe5386a0b5687ee8beba,1,credit_card,10,117.62
a557a0d8ff0129cd241d2bca612b3d6f,1,credit_card,8,83.5
69379af9891c9ba98d3262eb100ea809,1,boleto,1,169.87
46bda15a7762d32270b8141ad9c27c2c,1,credit_card,10,1797.73
af63cdbb7da9c3dad9a96da39e71d19c,1,credit_card,3,38.53
e1552c6d3287763b12753fe05f2c722a,1,boleto,1,56.04
b786694b440fb6943dad1dcbffb42da9,1,credit_card,2,163.22
5e5fbf8badb59c577f84c7f7448704dd,1,credit_card,3,89.89
9149cd995e116bfe5be90e2659e468a0,1,credit_card,4,144.71
97855256a6d84e478ae2894a9f8b0209,1,credit_card,10,763.23
c6a2bdf8fa25475ae4031f5138c716fc,1,credit_card,1,96.41
2d5d83348a4d3d36d75a5dd807eb21e2,1,credit_card,6,342.15
dade003a4690db317e2fc052f77e1595,3,voucher,1,100.0
f2bfe3600bb3d144185db9ec70d8467b,1,boleto,1,88.52
c9ca2756f9123246e7feabce15ffac4b,1,credit_card,1,38.27
79b37fcf4e0760cca46b51b7ca3646fa,1,credit_card,1,48.32
4bc6bfbf65a140de5b9803eefad6ef41,1,credit_card,1,52.34
27a186a0cfc53be941fc115cc408bfbc,1,credit_card,6,230.81
3788e0af9e212034588d6d24fa1b7fd1,1,credit_card,2,62.98
7b74647ef95b9578401bd8a4f723b301,1,boleto,1,145.17
1cf03b2013a9167bb623e62ac5681f07,1,credit_card,1,14.42
d520a55c30b5d51d1648d242d1f2b554,1,boleto,1,47.28
b52d29abb97a3978df1d8922bfe36fbe,1,credit_card,5,283.54
89844d8832c881326923a2cf804b72cd,1,credit_card,3,67.23
8426c20fc1f780e653122762baef129e,1,credit_card,3,39.84
e64772f0c75da6c3c6622cb989961c9e,1,credit_card,1,151.51
6093172628144fc06ee4548601a91c65,1,credit_card,10,594.66
d27011ebb19676cc493eeee0d0f12c43,1,boleto,1,195.0
29657e8789b3a8efaefcdf79a439baad,1,credit_card,10,682.35
84f40c055bf1ed329fcf2f4ec4e9e9df,1,credit_card,8,1121.42
f83cf3c2b67fa69e65f769bbd1b06396,1,credit_card,6,78.18
bc382cd676f08eb90614a59793568c19,1,credit_card,10,862.07
37455a7ce5cca45395e5b3c399e12310,1,credit_card,1,237.54
72c243506754c2100a51831b0bc5f891,1,credit_card,2,110.58
07dacc7fe07040f20aac7d9510950eff,1,credit_card,2,85.47
ca225bf209f73268f4b3fcacf6d4b02e,1,credit_card,5,285.55
248065388c27d5287020c4ff60183298,1,credit_card,1,88.91
84cd555d3d1f2b32fb392b1dff57a851,1,credit_card,4,44.13
e768f86beb709ac3477b8c5ef5d265e0,1,boleto,1,167.43
156ba06ab4556cd19613dca1cefa9f7a,1,credit_card,10,101.22
353c2d280644bb6bf788b0591a162373,1,boleto,1,63.28
7b00aadca44baf992ab48295d5abfd61,1,credit_card,3,247.47
02e405aa2667a116637cdb4affaf93c0,1,credit_card,8,162.33
fa72cc9a6c1effa9ce0166cd8d5d79cf,1,credit_card,2,235.92
0ee315717889c709f2cd864a34eb3ded,1,boleto,1,63.27
f48f1f27399611e17088c57968bc1486,1,boleto,1,40.69
b7fe42fc0d57642abd6b868ce754865c,1,boleto,1,42.11
8eebf60f909df07356a7d8110dc9946a,1,credit_card,6,124.02
8c93135c36e74aa3a33098f13b1e506e,1,credit_card,2,74.17
5a4c4faee643fc4fdbe78f3aa2bf4ae3,1,credit_card,8,181.51
71e292ef2c5e66b45d77573cca1366ff,1,boleto,1,77.99
48c3b4aae43bbf8e6929c347112cba89,1,credit_card,2,91.36
f82a2055f59b4ccf07be7a6e9d52debd,1,credit_card,5,75.36
b7a3ee4c9793186db0906974936a0cab,1,credit_card,2,109.65
6fbe7b902dedc6669ba972b640f993d6,1,credit_card,5,231.27
ba0a3547cd2efb300852cd0ce3241296,1,credit_card,2,47.05
918a23b289e2ce640ef9dc1f1b4043c5,1,credit_card,1,57.82
571c2c71ea17995d3d512a069ac59772,1,boleto,1,208.81
052514b6411113b9d1d289f49bf414e5,1,credit_card,1,44.0
6c11e140918a3b9a02281ef9ca0fa248,1,boleto,1,87.71
d8f4ac2b5cf577657a2165a7c75857ff,1,credit_card,3,141.23
f232ff45f991fa2386608fdab459e65f,1,credit_card,1,54.0
21d83e75dc0edc8c7aa58b4370a3518a,1,boleto,1,69.6
2811a528a7b5ae1d207e9620a4c6b44b,1,credit_card,1,58.28
e724300bcd73fb1c467b1c20c33a1fdd,1,credit_card,2,71.15
2d1cb92fb25bb7a7b1ecb0373c0d05f7,1,credit_card,1,68.78
f54e13b77fb04661973c69d4ff0a8dec,1,boleto,1,52.37
b939c777ffdf0dba4013db55bc148457,1,credit_card,8,132.69
f3d17c77cd1914628822564052e6ca02,1,boleto,1,70.72
badb6c692d426c37793abe34977de17e,1,boleto,1,204.19
85958e05a9ae7ade12cafdbbdc882de3,1,credit_card,2,73.4
ae93d9eb06bfc7041b9852135167bfc7,1,credit_card,1,39.0
9676a8d4d68b73a967fedb5eb0d82c21,1,credit_card,1,91.42
ac8189e5e0b236fb91fbd04c3975b750,1,credit_card,5,547.04
0626a1c665314a1d0bf29ab063d5af74,1,credit_card,4,42.78
c98b0fbac2717f072d5089e8af088304,1,credit_card,6,256.65
5c718680646ca12b84c0a2444a419672,1,credit_card,1,66.78
d80b473a1e39c2640618ae7d6e181f4d,1,credit_card,2,115.44
0de497b1f069927c15c241a833bb67d0,1,credit_card,1,339.49
0a06917fb1c4d93dddc71d9ca7dd8790,1,boleto,1,50.37
2aa84fed649f269430fbb4f261e77e7f,1,credit_card,1,60.35
33caef2ad890ad9d024fb272d1b14bc5,1,credit_card,1,205.11
aea359f913e18f3bda3eb24a268b28f2,1,credit_card,1,49.09
52f795c33d266ff75e0f1b1738caf2f0,1,voucher,1,192.5
b618ab0f426fbd3dd9dc8e184d33ce27,1,credit_card,6,466.16
c526aa9189a06bf511e79dbc0e0e70b9,1,credit_card,4,40.09
b4de3b7a1fd0c8b6481454b3e3c02a52,1,boleto,1,89.93
5cf1acf2432e3672334e331caf413208,1,credit_card,2,84.92
71dc1ebd78222712d79f728f038d06be,1,credit_card,10,216.36
9706ebea892b263fa7c4c09c658ff5fb,1,voucher,1,18.76
cd201e0f6a37139084fa4f76f87e684d,1,credit_card,1,231.33
57ba835cf75b08c9d823b7eb67ca09e2,1,credit_card,1,84.26
f4292190db56513f0a25ed9fa7fd2f10,1,voucher,1,13.59
ab4db5117e6804bcb57deaafd44cf4c3,1,credit_card,3,81.57
fdcd1438710f47b926796d3778452212,1,credit_card,1,104.28
f65bace465aae8e67ff3948524ca7270,1,boleto,1,113.33
583778f2a1b6b016b054423277086598,1,debit_card,1,84.23
037853d95871494e2e6147d00e37659a,1,credit_card,1,39.24
b268bc99a523c42dc0bfe0149cd1446f,1,voucher,1,46.2
6ac314f1970b39cf3b7760803caf3c23,1,boleto,1,131.88
eb5259e33530b732f251ee44091c75d6,1,credit_card,12,269.69
cae4fbb29fcef9ac16c59d7e70d167eb,1,boleto,1,49.4
b3aa45b7ba0f950a1b163a9f85f613de,1,credit_card,1,60.52
2f128eca153029f4e0e1790642de2480,1,credit_card,8,194.85
fecc4ea5a3e06ce3192ae2f05b7a8439,1,credit_card,1,216.0
18c14405d85b9ee6e478d71514276be4,1,credit_card,5,109.18
1d2518947fc063827004a375094fb10e,1,voucher,1,24.75
99bc429ddaa03f67e02a463a20c2379f,1,voucher,1,1224.1
e57d5707be958772890c6933f30e7e21,1,credit_card,8,201.96
b624512c534133dd5a23c9a1acb8e2b0,1,credit_card,3,117.23
ce14e551b308d863fc17c8c43f15d87b,1,credit_card,1,141.08
91bf2a67e8d316444406c19cf587914a,1,credit_card,3,167.42
2591cfc04214495607525020ec87652a,2,credit_card,1,52.05
c29831d189569aeda9a401509412d8ba,1,debit_card,1,318.97
09f08a5ef3dbd9a7c895c647f30bb059,1,boleto,1,113.15
0c54f2a2eeb0c42bd55937babb4669eb,1,credit_card,1,25.9
ef041ca26484a13a31e77758edcf34c5,1,credit_card,1,62.91
393e01721bf0c84196ccd4b423b53798,1,credit_card,8,643.89
955e2b622db1a1f4031ef035ce9a861f,1,boleto,1,211.89
4d1e8e1f2a630776ccfc291515e610b8,1,boleto,1,65.0
cb4d16011feadfd13bac457789eedc21,1,credit_card,1,27.6
